cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
22,Querétaro,009,Jalpan de Serra,6200240444,Porcentaje de hombres de 55 a 59 años,2020,1.6607398174286,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240445,Porcentaje de hombres de 5 a 9 años,2015,5.4642777,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240445,Porcentaje de hombres de 5 a 9 años,2020,4.92356197529054,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240447,Porcentaje de la población de 15 años y más sin instrucción,2020,10.6722213650157,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240449,Tasa de monolingüismo de la población de 5 años y más hablante de lengua indígena,2020,0,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240450,Porcentaje de la población con limitación para ver,2020,62.4818049490539,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240451,Población de 5 años y más hablante de Tarahumara,2020,0,Personas
22,Querétaro,009,Jalpan de Serra,6200240452,Población de 5 años y más hablante de Chol (Ch''ol),2020,0,Personas
22,Querétaro,009,Jalpan de Serra,6200240453,Población de 5 años y más hablante de Totonaca (Totonaco),2020,0,Personas
22,Querétaro,009,Jalpan de Serra,6200240454,Tasa de monolingüismo de la población de 5 años y más hablante de Mazahua,2020,0,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240458,Porcentaje de la población con discapacidad por edad avanzada,2020,33.6255479023168,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240459,Porcentaje de la población con discapacidad por nacimiento,2020,13.2748904195366,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240466,Población de 5 años y más hablante de Tlapaneco,2020,0,Personas
22,Querétaro,009,Jalpan de Serra,6200240471,Porcentaje de la población derechohabiente en el IMSS,2015,4.361223,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240471,Porcentaje de la población derechohabiente en el IMSS,2020,6.94387208439792,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240475,Porcentaje de hombres de 80 a 84 años,2015,0.8066315,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240475,Porcentaje de hombres de 80 a 84 años,2020,0.604905231513729,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240477,Porcentaje de la población de 85 y más con limitación en la actividad,2020,27.1708683473389,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240478,Porcentaje de la población con limitación para escuchar,2020,23.9446870451237,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240479,Porcentaje de la población con limitación para poner atención o aprender,2020,21.2518195050946,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240480,Población de 5 años y más hablante de Huasteco,2020,82,Personas
22,Querétaro,009,Jalpan de Serra,6200240481,Población de 5 años y más hablante de Tzotzil (Tsotsil),2020,0,Personas
22,Querétaro,009,Jalpan de Serra,6200240486,Porcentaje de hombres de 25 a 29 años,2015,2.7321389,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240486,Porcentaje de hombres de 25 a 29 años,2020,3.4864537889064,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240488,Porcentaje de la población de 15 a 29 años con limitación en la actividad,2020,4.61151481274455,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240493,Porcentaje de la población de 5 años y más hablante de lengua indígena,2020,0.958311430997533,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240495,Porcentaje de la población con discapacidad por otra causa,2020,18.4095178459612,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240496,Población de 5 años y más hablante de Náhuatl,2020,53,Personas
22,Querétaro,009,Jalpan de Serra,6200240497,Población no católica,2020,985,Miles de personas
22,Querétaro,009,Jalpan de Serra,6200240499,Porcentaje de la población que profesa la religión protestante y evangélica,2020,3.59141279303661,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240507,Porcentaje de mujeres de 50 a 54 años,2015,2.3827225,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240507,Porcentaje de mujeres de 50 a 54 años,2020,2.38296000293287,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240509,Tasa de monolingüismo de la población de 5 años y más hablante de Tarahumara,2020,0,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240518,Porcentaje de hombres de 30 a 34 años,2015,3.2005055,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240518,Porcentaje de hombres de 30 a 34 años,2020,3.18216812699344,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240520,Porcentaje de hombres de 20 a 24 años,2015,3.9030555,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240520,Porcentaje de hombres de 20 a 24 años,2020,3.99604062030282,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240521,Población de 5 años y más hablante de Zoque,2020,0,Personas
22,Querétaro,009,Jalpan de Serra,6200240522,Tasa de monolingüismo de la población de 5 años y más hablante de Purépecha (Tarasco),2020,0,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240532,Porcentaje de hombres de 45 a 49 años,2015,1.9032042,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240532,Porcentaje de hombres de 45 a 49 años,2020,2.19965538732265,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240533,Porcentaje de hombres de 50 a 54 años,2015,1.8362947,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240533,Porcentaje de hombres de 50 a 54 años,2020,2.00168640246361,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240534,Tasa de monolingüismo de la población de 5 años y más hablante de Resto de lenguas,2020,0,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240535,Población de 5 años y más hablante de Mazateco,2020,0,Personas
22,Querétaro,009,Jalpan de Serra,6200240536,Tasa de monolingüismo de la población de 5 años y más hablante de Tlapaneco,2020,0,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240537,Tasa de monolingüismo de la población de 5 años y más hablante de Tzeltal (Tseltal),2020,0,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240538,Población de 5 años y más hablante del Resto de lenguas,2020,85,Personas
22,Querétaro,009,Jalpan de Serra,6200240539,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas chinantecas,2020,0,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240540,Porcentaje de la población con discapacidad por enfermedad,2020,36.1928616155291,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240548,Porcentaje de mujeres de 25 a 29 años,2015,4.4643521,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240548,Porcentaje de mujeres de 25 a 29 años,2020,4.43963779007955,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240549,Porcentaje de mujeres de 30 a 34 años,2015,3.8993383,Porcentaje
22,Querétaro,009,Jalpan de Serra,6200240549,Porcentaje de mujeres de 30 a 34 años,2020,4.13535212816659,Porcentaje
22,Querétaro,009,Jalpan de Serra,6205370864,Porcentaje de población que se considera afrodescendiente,2015,0.0743439,Porcentaje
22,Querétaro,009,Jalpan de Serra,6205370864,Porcentaje de población que se considera afrodescendiente,2020,0.585158907215741,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019007,Porcentaje de la población de 12 años y más viuda,2015,5.2104307,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019007,Porcentaje de la población de 12 años y más viuda,2020,4.50956141185425,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019009,Porcentaje de la población de 12 años y más casada,2015,30.38845,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019009,Porcentaje de la población de 12 años y más casada,2020,29.1741984587575,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019010,Porcentaje de población de 25 años y más alfabeta,2015,83.291045,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019010,Porcentaje de población de 25 años y más alfabeta,2020,88.8365976884213,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019011,Porcentaje de la población de 12 años y más soltera,2015,38.275303,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019011,Porcentaje de la población de 12 años y más soltera,2020,36.5188849776425,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019012,Porcentaje de la población de 12 años y más separada,2015,3.3884987,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019012,Porcentaje de la población de 12 años y más separada,2020,4.71886594995719,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019016,Porcentaje de la población de 12 años y más divorciada,2015,0.7710062,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019016,Porcentaje de la población de 12 años y más divorciada,2020,1.02749500523261,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019017,Porcentaje de población afiliada a otra institución,2015,0.1501146,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019017,Porcentaje de población afiliada a otra institución,2020,0.201928624412759,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019018,Porcentaje de población afiliada a servicios de salud,2015,94.097093,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019018,Porcentaje de población afiliada a servicios de salud,2020,88.7466627656073,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019019,Porcentaje de la población de 12 años y más en unión libre,2015,21.627462,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019019,Porcentaje de la población de 12 años y más en unión libre,2020,24.0367234325944,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2015,14.51891,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2020,10.2504757496271,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019022,Porcentaje de viviendas particulares habitadas propias,2015,71.436419,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019022,Porcentaje de viviendas particulares habitadas propias,2020,70.785762256548,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2015,2.5076958,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2020,2.99926247644022,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2015,61.651376,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2020,61.1533586818758,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2015,98.932384,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2020,97.4787267570123,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2015,95.391449,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2020,90.9436352121596,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2015,45.544363,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2020,43.9327192631157,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019030,Porcentaje de población de 12 años y más económicamente activa,2015,41.452635,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019030,Porcentaje de población de 12 años y más económicamente activa,2020,59.0476643516316,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2015,56.281651,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2020,54.1788818597953,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2015,1.0878991,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2020,0.923447018197338,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2015,58.395128,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2020,40.538483493483,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2015,95.308613,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2020,99.0010472891324,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2015,39.189669,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2020,41.214855393539,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2015,17.426531,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2020,26.6701874834962,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2015,60.810331,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2020,58.785144606461,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2015,21.738533,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2020,26.1156588328492,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2015,31.12438,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2020,33.3959164515372,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2015,14.927218,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2020,18.4578822286771,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2015,0.3388499,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2020,0.0142707639615641,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2015,99.183797,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2020,99.5113369820172,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2015,62.771217,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2020,79.4560337998416,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2015,92.811222,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2020,98.6432780594765,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2015,60.203241,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2020,62.2128333773435,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2015,0,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2020,0,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2015,0.1522369,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2020,0.413852154885358,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2015,0.967118,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2020,2.42900727528749,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2015,43.923976,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2020,45.8929828678714,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2015,16.91195,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2020,12.4383947430181,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2015,7.0725759,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2020,5.84369866228585,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207020032,Porcentaje de hombres,2015,46.643372,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207020032,Porcentaje de hombres,2020,47.6758219654025,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207020033,Porcentaje de mujeres,2015,53.356628,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207020033,Porcentaje de mujeres,2020,52.3241780345975,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2015,1.0891663,Promedio
22,Querétaro,009,Jalpan de Serra,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2020,1.03776614043806,Promedio
22,Querétaro,009,Jalpan de Serra,6207049066,Población de 6 a 14 años que sabe leer y escribir,2020,4311,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207049067,Población de 6 a 14 años que no sabe leer y escribir,2020,419,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207049068,Porcentaje de la población de 3 años y más que asiste a la escuela,2020,30.8307143134288,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207049069,Porcentaje de la población de 3 años y más que no asiste a la escuela,2020,69.1266053622007,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207049070,Población de 6 a 14 años que no especificó si sabe o no leer y escribir,2020,22,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207049071,Porcentaje de la población de 3 años y más que no especificó si asiste o no a la escuela,2020,0.0426803243704652,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2010,43.3053398827444,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2015,62.098325,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2020,63.2954845524162,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207129629,Porcentaje de la población nacional/estatal que representa,2020,1.1544598257016,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207129630,Promedio de ocupantes por dormitorio,2020,1.81198691850764,Promedio
22,Querétaro,009,Jalpan de Serra,6207129631,Porcentaje de viviendas particulares habitadas que disponen de tinaco,2020,90.0977026670188,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207129632,Porcentaje de viviendas particulares habitadas que disponen de cisterna o aljibe,2020,13.5199366252971,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207129635,Porcentaje de viviendas particulares habitadas que disponen de Automóvil o camioneta,2020,47.4518088196462,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207129636,Porcentaje de viviendas particulares habitadas que disponen de motocicleta o motoneta,2020,6.09981515711645,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207129637,Porcentaje de viviendas particulares habitadas que disponen de bicicleta como medio de transporte,2020,5.74333245312913,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207129638,Porcentaje de la población con algún tipo de  discapacidad,2020,5.01773762937498,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207129639,Porcentaje de la población entre 0 y 17 años con algún tipo de  discapacidad,2020,1.76357417699872,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207129640,Porcentaje de la población entre 18 y 29 años con algún tipo de  discapacidad,2020,1.86368477103301,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207129641,Porcentaje de la población entre 30 y 59 años con algún tipo de  discapacidad,2020,3.73842082046758,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207129642,Porcentaje de la población de 60 años y más con algún tipo de  discapacidad,2020,23.7030133581858,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207129643,Porcentaje de la población de 5 y más años migrante según causa: Trabajo,2020,26.9703543022415,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207129644,Porcentaje de la población de 5 y más años migrante según causa: Familiar,2020,44.6131597975416,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207129645,Porcentaje de la población de 5 y más años migrante según causa: Educativa,2020,16.0520607375271,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207129646,Porcentaje de la población de 5 y más años migrante según causa: Inseguridad delictiva o violencia,2020,3.68763557483731,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207129647,Porcentaje de la población de 5 y más años migrante según causa: Otra causa,2020,5.49530007230658,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207129648,Promedio de hijos nacidos vivos por grupo de edad: 15-19,2020,0.0993176648976497,Promedio
22,Querétaro,009,Jalpan de Serra,6207129649,Promedio de hijos nacidos vivos por grupo de edad: 20-24,2020,0.558912386706949,Promedio
22,Querétaro,009,Jalpan de Serra,6207129650,Promedio de hijos nacidos vivos por grupo de edad: 25-29,2020,1.3217535153019,Promedio
22,Querétaro,009,Jalpan de Serra,6207129651,Promedio de hijos nacidos vivos por grupo de edad: 30-34,2020,1.89893617021277,Promedio
22,Querétaro,009,Jalpan de Serra,6207129652,Promedio de hijos nacidos vivos por grupo de edad: 35-39,2020,2.51053159478435,Promedio
22,Querétaro,009,Jalpan de Serra,6207129653,Promedio de hijos nacidos vivos por grupo de edad: 40-44,2020,3.02840909090909,Promedio
22,Querétaro,009,Jalpan de Serra,6207129654,Promedio de hijos nacidos vivos por grupo de edad: 45-49,2020,3.46285714285714,Promedio
22,Querétaro,009,Jalpan de Serra,6207129812,Porcentaje de viviendas particulares habitadas que disponen de refrigerador,2020,85.6614734618432,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207129813,Porcentaje de viviendas particulares habitadas que disponen de lavadora,2020,70.7552152099287,Porcentaje
22,Querétaro,009,Jalpan de Serra,6207129818,Porcentaje de la población derechohabiente en Instituto de Salud para el Bienestar (IMSS-PROSPERA o IMSS-BIENESTAR),2020,0.313195417456524,Porcentaje
22,Querétaro,010,Landa de Matamoros,1001000001,Superficie continental,2020,719.42305085,Kilómetros cuadrados
22,Querétaro,010,Landa de Matamoros,1002000001,Población total,1995,18848,Personas
22,Querétaro,010,Landa de Matamoros,1002000001,Población total,2000,19493,Personas
22,Querétaro,010,Landa de Matamoros,1002000001,Población total,2005,18905,Personas
22,Querétaro,010,Landa de Matamoros,1002000001,Población total,2010,19929,Personas
22,Querétaro,010,Landa de Matamoros,1002000001,Población total,2020,18794,Personas
22,Querétaro,010,Landa de Matamoros,1002000002,Población total hombres,1995,9526,Personas
22,Querétaro,010,Landa de Matamoros,1002000002,Población total hombres,2000,9539,Personas
22,Querétaro,010,Landa de Matamoros,1002000002,Población total hombres,2005,8927,Personas
22,Querétaro,010,Landa de Matamoros,1002000002,Población total hombres,2010,9501,Personas
22,Querétaro,010,Landa de Matamoros,1002000002,Población total hombres,2020,8988,Personas
22,Querétaro,010,Landa de Matamoros,1002000003,Población total mujeres,1995,9322,Personas
22,Querétaro,010,Landa de Matamoros,1002000003,Población total mujeres,2000,9954,Personas
22,Querétaro,010,Landa de Matamoros,1002000003,Población total mujeres,2005,9978,Personas
22,Querétaro,010,Landa de Matamoros,1002000003,Población total mujeres,2010,10428,Personas
22,Querétaro,010,Landa de Matamoros,1002000003,Población total mujeres,2020,9806,Personas
22,Querétaro,010,Landa de Matamoros,1002000004,Porcentaje de población de 15 a 29 años,1995,23.9,No especificada
22,Querétaro,010,Landa de Matamoros,1002000004,Porcentaje de población de 15 a 29 años,2000,22.5,No especificada
22,Querétaro,010,Landa de Matamoros,1002000004,Porcentaje de población de 15 a 29 años,2005,21.9,No especificada
22,Querétaro,010,Landa de Matamoros,1002000004,Porcentaje de población de 15 a 29 años,2010,24.6,No especificada
22,Querétaro,010,Landa de Matamoros,1002000004,Porcentaje de población de 15 a 29 años,2015,25.07940046,No especificada
22,Querétaro,010,Landa de Matamoros,1002000004,Porcentaje de población de 15 a 29 años,2020,23.5272204778883,No especificada
22,Querétaro,010,Landa de Matamoros,1002000005,Porcentaje de hombres de 15 a 29 años,1995,23.1,No especificada
22,Querétaro,010,Landa de Matamoros,1002000005,Porcentaje de hombres de 15 a 29 años,2000,20.4,No especificada
22,Querétaro,010,Landa de Matamoros,1002000005,Porcentaje de hombres de 15 a 29 años,2005,18.6,No especificada
22,Querétaro,010,Landa de Matamoros,1002000005,Porcentaje de hombres de 15 a 29 años,2010,23,No especificada
22,Querétaro,010,Landa de Matamoros,1002000005,Porcentaje de hombres de 15 a 29 años,2015,11.37237421,No especificada
22,Querétaro,010,Landa de Matamoros,1002000005,Porcentaje de hombres de 15 a 29 años,2020,22.5325470123512,No especificada
22,Querétaro,010,Landa de Matamoros,1002000006,Porcentaje de mujeres de 15 a 29 años,1995,24.6,No especificada
22,Querétaro,010,Landa de Matamoros,1002000006,Porcentaje de mujeres de 15 a 29 años,2000,24.5,No especificada
22,Querétaro,010,Landa de Matamoros,1002000006,Porcentaje de mujeres de 15 a 29 años,2005,24.9,No especificada
22,Querétaro,010,Landa de Matamoros,1002000006,Porcentaje de mujeres de 15 a 29 años,2010,26,No especificada
22,Querétaro,010,Landa de Matamoros,1002000006,Porcentaje de mujeres de 15 a 29 años,2015,13.70702624,No especificada
22,Querétaro,010,Landa de Matamoros,1002000006,Porcentaje de mujeres de 15 a 29 años,2020,24.4390044879641,No especificada
22,Querétaro,010,Landa de Matamoros,1002000007,Porcentaje de población de 60 y más años,1995,8,No especificada
22,Querétaro,010,Landa de Matamoros,1002000007,Porcentaje de población de 60 y más años,2000,9.2,No especificada
22,Querétaro,010,Landa de Matamoros,1002000007,Porcentaje de población de 60 y más años,2005,11.5,No especificada
22,Querétaro,010,Landa de Matamoros,1002000007,Porcentaje de población de 60 y más años,2010,12.4,No especificada
22,Querétaro,010,Landa de Matamoros,1002000007,Porcentaje de población de 60 y más años,2015,14.51496072,No especificada
22,Querétaro,010,Landa de Matamoros,1002000007,Porcentaje de población de 60 y más años,2020,15.7735085945399,No especificada
22,Querétaro,010,Landa de Matamoros,1002000008,Porcentaje de hombres de 60 y más años,1995,8,No especificada
22,Querétaro,010,Landa de Matamoros,1002000008,Porcentaje de hombres de 60 y más años,2000,9.7,No especificada
22,Querétaro,010,Landa de Matamoros,1002000008,Porcentaje de hombres de 60 y más años,2005,12.4,No especificada
22,Querétaro,010,Landa de Matamoros,1002000008,Porcentaje de hombres de 60 y más años,2010,13.3,No especificada
22,Querétaro,010,Landa de Matamoros,1002000008,Porcentaje de hombres de 60 y más años,2015,7.165542988,No especificada
